date,description,amount,category
2024-04-17,Mortgage,-1396.1,Housing
2024-04-17,Expedia,-1806.16,Travel
2024-04-19,Live Nation,-29.82,Entertainment
2024-04-20,Ulta Beauty,-163.11,Shopping
2024-04-20,Home Warranty,-1921.27,Housing
2024-04-20,Microsoft 365,-38.12,Subscriptions
2024-04-20,Travelocity,-1027.61,Travel
2024-04-21,Travel Insurance,-1749.61,Travel
2024-04-22,Avis,-69.11,Transportation
2024-04-22,NordVPN,-17.18,Subscriptions
2024-04-22,Amazon Prime,-26.03,Subscriptions
2024-04-24,Trader Joe's,-194.03,Groceries
2024-04-25,Safeway,-151.72,Groceries
2024-04-25,Domino's Pizza,-30.35,Dining
2024-04-25,Taxi Service,-29.87,Transportation
2024-04-26,Wendy's,-36.74,Dining
2024-04-26,Chevron,-199.85,Transportation
2024-04-26,Patreon,-16.12,Subscriptions
2024-04-26,Airbnb,-1206.95,Travel
2024-04-26,Travelocity,-1512.35,Travel
2024-04-27,Netflix,-137.36,Entertainment
2024-04-27,Phone Bill,-107.4,Utilities
2024-04-27,American Airlines,-505.2,Travel
2024-04-28,Booking.com,-1954.17,Travel
2024-04-29,H-E-B,-55.44,Groceries
2024-04-29,Domino's Pizza,-10.75,Dining
2024-04-29,Chegg,-768.19,Education
2024-05-01,Peacock,-87.41,Entertainment
2024-05-02,Moving Service,-1480.54,Housing
2024-05-02,Southwest Airlines,-1383.85,Travel
2024-05-04,Netflix,-95.57,Entertainment
2024-05-04,Physical Therapy,-338.09,Healthcare
2024-05-04,Marriott,-250.3,Travel
2024-05-04,Travelocity,-570.31,Travel
2024-05-05,Trader Joe's,-165.69,Groceries
2024-05-05,Taco Bell,-72.64,Dining
2024-05-05,Hertz,-167.59,Transportation
2024-05-05,Gas Station,-109.35,Transportation
2024-05-06,Local Restaurant,-8.24,Dining
2024-05-07,Gap,-77.3,Shopping
2024-05-07,ConEd,-140.14,Utilities
2024-05-08,Regal Cinemas,-102.27,Entertainment
2024-05-09,Costco,-189.15,Groceries
2024-05-09,PG&E,-53.44,Utilities
2024-05-10,Home Insurance,-2871.77,Housing
2024-05-10,Cleaning Service,-1599.07,Housing
2024-05-10,Booking.com,-1502.73,Travel
2024-05-11,Panera Bread,-56.52,Dining
2024-05-12,Car Repair,-15.34,Transportation
2024-05-12,American Airlines,-1987.51,Travel
2024-05-13,Albertsons,-55.68,Groceries
2024-05-13,Wendy's,-51.63,Dining
2024-05-13,Car Repair,-208.75,Transportation
2024-05-14,Best Buy,-251.73,Shopping
2024-05-14,Paramount+,-91.65,Entertainment
2024-05-14,Expedia,-835.0,Travel
2024-05-15,Whole Foods,-82.34,Groceries
2024-05-15,Starbucks,-9.27,Dining
2024-05-17,Wegmans,-126.22,Groceries
2024-05-17,Pest Control,-3055.7,Housing
2024-05-17,Rent Payment,-1775.05,Housing
2024-05-19,Southwest Airlines,-1189.06,Travel
2024-05-20,Shell,-128.26,Transportation
2024-05-21,Lowe's,-299.91,Shopping
2024-05-21,Wayfair,-242.04,Shopping
2024-05-21,Home Depot,-208.61,Shopping
2024-05-21,Kindle Unlimited,-33.09,Subscriptions
2024-05-22,Vacation Rental,-1015.75,Travel
2024-05-23,Microsoft 365,-21.28,Subscriptions
2024-05-23,Kayak,-741.71,Travel
2024-05-24,Meijer,-36.23,Groceries
2024-05-25,Home Depot,-130.39,Shopping
2024-05-26,Food Lion,-119.97,Groceries
2024-05-26,Best Buy,-235.14,Shopping
2024-05-26,Delta Airlines,-1180.4,Travel
2024-05-26,Cruise Line,-762.5,Travel
2024-05-27,Nordstrom,-90.91,Shopping
2024-05-28,Hotels.com,-456.75,Travel
2024-05-29,Albertsons,-61.34,Groceries
2024-05-29,Kohl's,-57.29,Shopping
2024-05-29,MasterClass,-634.21,Education
2024-05-30,Ulta Beauty,-139.16,Shopping
2024-05-30,Midas,-138.66,Transportation
2024-05-30,Hotels.com,-936.17,Travel
2024-05-30,Booking.com,-850.53,Travel
2024-05-31,Best Buy,-27.33,Shopping
2024-05-31,Travel Insurance,-1659.59,Travel
2024-06-01,Microsoft 365,-27.8,Subscriptions
2024-06-02,Urgent Care,-99.75,Healthcare
2024-06-03,Hotels.com,-657.07,Travel
2024-06-04,Travelocity,-1661.2,Travel
2024-06-05,Publix,-155.21,Groceries
2024-06-05,Skillshare,-459.88,Education
2024-06-06,Textbooks,-313.11,Education
2024-06-06,Travel Insurance,-1849.46,Travel
2024-06-07,Movie Theater,-60.22,Entertainment
2024-06-08,Expedia,-1187.96,Travel
2024-06-09,Blue Cross,-447.66,Healthcare
2024-06-10,Hotels.com,-1789.5,Travel
2024-06-12,Jiffy Lube,-121.04,Transportation
2024-06-12,Travel Insurance,-916.55,Travel
2024-06-13,Travel Agency,-202.82,Travel
2024-06-13,Hilton,-768.84,Travel
2024-06-14,Expedia,-1335.49,Travel
2024-06-18,Panera Bread,-66.96,Dining
2024-06-18,Rental Insurance,-3009.72,Housing
2024-06-18,College Board,-765.99,Education
2024-06-18,Resort Fees,-1269.34,Travel
2024-06-19,Sephora,-110.71,Shopping
2024-06-19,Uber,-166.38,Transportation
2024-06-19,Travel Agency,-1632.8,Travel
2024-06-20,iCloud Storage,-10.94,Subscriptions
2024-06-20,Cruise Line,-967.45,Travel
2024-06-21,Travelocity,-1586.25,Travel
2024-06-22,Taco Bell,-46.92,Dining
2024-06-22,Etsy,-24.25,Shopping
2024-06-22,Parking,-248.57,Transportation
2024-06-22,Grammarly,-9.32,Subscriptions
2024-06-24,Tuition Payment,-304.1,Education
2024-06-25,Rent Payment,-3256.22,Housing
2024-06-27,Nordstrom,-202.85,Shopping
2024-06-29,In-N-Out Burger,-63.8,Dining
2024-06-29,Substack,-18.22,Subscriptions
2024-07-01,Local Restaurant,-19.9,Dining
2024-07-02,Jiffy Lube,-5.3,Transportation
2024-07-02,Chevron,-157.22,Transportation
2024-07-03,Food Lion,-123.65,Groceries
2024-07-04,Olive Garden,-73.67,Dining
2024-07-05,Paramount+,-14.14,Entertainment
2024-07-07,Travel Agency,-284.71,Travel
2024-07-08,Domino's Pizza,-43.38,Dining
2024-07-08,Walmart,-172.62,Shopping
2024-07-08,Home Insurance,-3316.92,Housing
2024-07-10,AutoZone,-123.38,Transportation
2024-07-12,Avis,-144.4,Transportation
2024-07-12,Vision Care,-88.33,Healthcare
2024-07-12,Hotels.com,-1925.76,Travel
2024-07-13,Resort Fees,-888.5,Travel
2024-07-13,Delta Airlines,-844.98,Travel
2024-07-15,BP,-127.25,Transportation
2024-07-16,Apartment Management,-2768.67,Housing
2024-07-16,Cigna,-414.67,Healthcare
2024-07-16,Hilton,-1138.64,Travel
2024-07-16,United Airlines,-1449.55,Travel
2024-07-17,Regal Cinemas,-46.66,Entertainment
2024-07-18,Chick-fil-A,-10.16,Dining
2024-07-19,KFC,-31.78,Dining
2024-07-19,Marshalls,-56.56,Shopping
2024-07-19,Peacock,-148.38,Entertainment
2024-07-19,Jiffy Lube,-135.14,Transportation
2024-07-22,Sprouts,-173.05,Groceries
2024-07-22,Albertsons,-140.94,Groceries
2024-07-22,Hobby Lobby,-109.41,Shopping
2024-07-22,Spotify,-46.86,Entertainment
2024-07-22,Expedia,-1339.32,Travel
2024-07-23,Pep Boys,-130.29,Transportation
2024-07-25,Food Lion,-125.32,Groceries
2024-07-25,Wayfair,-126.02,Shopping
2024-07-26,Airbnb,-1746.14,Travel
2024-07-26,Cruise Line,-436.52,Travel
2024-07-27,Michaels,-235.8,Shopping
2024-07-27,NordVPN,-24.89,Subscriptions
2024-07-29,BP,-171.98,Transportation
2024-07-29,Storage Unit,-2489.23,Housing
2024-07-30,Wall Street Journal,-36.09,Subscriptions
2024-07-30,Vacation Rental,-1853.66,Travel
2024-07-30,Kayak,-1441.19,Travel
2024-08-01,KFC,-39.94,Dining
2024-08-01,Kayak,-905.13,Travel
2024-08-02,Panera Bread,-26.78,Dining
2024-08-02,Walmart,-68.21,Shopping
2024-08-03,Ticketmaster,-106.57,Entertainment
2024-08-03,Regal Cinemas,-45.93,Entertainment
2024-08-03,Furniture Rental,-3013.21,Housing
2024-08-04,Amazon,-37.72,Shopping
2024-08-04,Urgent Care,-476.34,Healthcare
2024-08-05,In-N-Out Burger,-19.33,Dining
2024-08-06,Duke Energy,-192.9,Utilities
2024-08-06,Khan Academy,-658.2,Education
2024-08-06,Travel Agency,-1086.61,Travel
2024-08-06,Vacation Rental,-987.47,Travel
2024-08-06,Airbnb,-1844.93,Travel
2024-08-07,Nordstrom,-140.85,Shopping
2024-08-07,Kaiser Permanente,-430.15,Healthcare
2024-08-10,Dunkin' Donuts,-21.65,Dining
2024-08-11,Sephora,-111.1,Shopping
2024-08-11,Health Insurance,-181.41,Healthcare
2024-08-12,Spectrum,-99.06,Utilities
2024-08-12,Travel Agency,-1283.76,Travel
2024-08-16,Steam,-104.78,Entertainment
2024-08-16,Hotels.com,-275.55,Travel
2024-08-17,KFC,-54.34,Dining
2024-08-17,AutoZone,-113.17,Transportation
2024-08-17,Coursera,-340.85,Education
2024-08-18,Save-A-Lot,-190.89,Groceries
2024-08-18,Wendy's,-50.0,Dining
2024-08-18,Marriott,-1360.34,Travel
2024-08-19,Amazon Prime,-16.23,Entertainment
2024-08-20,Hobby Lobby,-125.05,Shopping
2024-08-21,Michaels,-258.75,Shopping
2024-08-21,Enterprise Rent-A-Car,-245.11,Transportation
2024-08-21,Adobe Creative Cloud,-40.19,Subscriptions
2024-08-22,Dish Network,-96.22,Utilities
2024-08-22,Delta Airlines,-1727.51,Travel
2024-08-22,Hilton,-1200.03,Travel
2024-08-23,Apple Store,-115.58,Shopping
2024-08-23,Airbnb,-740.2,Travel
2024-08-24,Etsy,-27.33,Shopping
2024-08-24,Expedia,-1511.26,Travel
2024-08-25,Costco,-133.09,Groceries
2024-08-25,Wendy's,-70.72,Dining
2024-08-27,Apple Music,-107.84,Entertainment
2024-08-27,VRBO,-287.0,Travel
2024-08-28,VRBO,-716.44,Travel
2024-08-29,Aldi,-187.53,Groceries
2024-08-29,Sprouts,-110.0,Groceries
2024-08-30,ShopRite,-29.65,Groceries
2024-08-30,Kayak,-974.31,Travel
2024-08-31,United Airlines,-514.37,Travel
2024-09-02,Audible,-33.67,Subscriptions
2024-09-02,Booking.com,-1601.15,Travel
2024-09-03,Rent Payment,-1582.74,Housing
2024-09-03,Travel Agency,-335.02,Travel
2024-09-03,Hilton,-668.29,Travel
2024-09-04,Ticketmaster,-12.67,Entertainment
2024-09-05,Movie Theater,-124.31,Entertainment
2024-09-05,ConEd,-107.91,Utilities
2024-09-06,Local Restaurant,-11.71,Dining
2024-09-07,Apartment Management,-2580.83,Housing
2024-09-08,Bed Bath & Beyond,-236.45,Shopping
2024-09-08,Vision Care,-228.98,Healthcare
2024-09-08,Travelocity,-140.93,Travel
2024-09-09,Newegg,-117.36,Shopping
2024-09-09,Regal Cinemas,-105.95,Entertainment
2024-09-09,Delta Airlines,-192.15,Travel
2024-09-11,Airbnb,-1483.99,Travel
2024-09-12,Electric Company,-61.24,Utilities
2024-09-13,Travel Agency,-1831.31,Travel
2024-09-14,Jiffy Lube,-228.41,Transportation
2024-09-14,Vision Care,-245.19,Healthcare
2024-09-15,Costco,-17.31,Groceries
2024-09-15,ShopRite,-170.1,Groceries
2024-09-15,Storage Unit,-1425.59,Housing
2024-09-16,Publix,-170.12,Groceries
2024-09-16,Travelocity,-910.23,Travel
2024-09-17,KFC,-64.73,Dining
2024-09-17,United Airlines,-520.2,Travel
2024-09-18,Midas,-58.74,Transportation
2024-09-19,Olive Garden,-23.66,Dining
2024-09-20,Home Insurance,-1966.68,Housing
2024-09-21,Amazon Prime,-65.5,Entertainment
2024-09-22,Netflix,-37.77,Entertainment
2024-09-23,Olive Garden,-72.62,Dining
2024-09-23,Ticketmaster,-56.13,Entertainment
2024-09-24,Expedia,-258.43,Travel
2024-09-24,Airbnb,-1552.74,Travel
2024-09-26,HOA Fees,-934.02,Housing
2024-09-27,Marshalls,-45.8,Shopping
2024-09-27,Car Repair,-184.31,Transportation
2024-09-28,School Supplies,-101.57,Education
2024-09-29,Nordstrom,-149.03,Shopping
2024-09-29,Apple TV+,-148.1,Entertainment
2024-09-29,College Board,-429.21,Education
2024-09-30,United Airlines,-1182.18,Travel
2024-09-30,American Airlines,-240.64,Travel
2024-10-01,Sephora,-263.26,Shopping
2024-10-02,Xfinity,-84.0,Utilities
2024-10-02,Delta Airlines,-319.45,Travel
2024-10-03,Applebee's,-17.35,Dining
2024-10-04,Delta Airlines,-1939.81,Travel
2024-10-05,IKEA,-222.15,Shopping
2024-10-05,Concert Tickets,-95.27,Entertainment
2024-10-05,Cigna,-369.82,Healthcare
2024-10-07,Cleaning Service,-1426.73,Housing
2024-10-07,Travelocity,-1821.91,Travel
2024-10-08,HBO Max,-113.98,Entertainment
2024-10-08,Internet Provider,-217.34,Utilities
2024-10-08,VRBO,-1420.1,Travel
2024-10-09,American Airlines,-1068.7,Travel
2024-10-10,Taxi Service,-201.78,Transportation
2024-10-11,Save-A-Lot,-34.27,Groceries
2024-10-11,Burger King,-33.3,Dining
2024-10-11,Paramount+,-127.83,Entertainment
2024-10-12,Chick-fil-A,-50.51,Dining
2024-10-12,Cox Communications,-296.71,Utilities
2024-10-13,Wayfair,-236.14,Shopping
2024-10-14,eBay,-264.77,Shopping
2024-10-14,Target,-172.19,Shopping
2024-10-16,Ticketmaster,-45.25,Entertainment
2024-10-17,Food Lion,-50.77,Groceries
2024-10-18,Local Restaurant,-35.54,Dining
2024-10-18,Spotify,-133.61,Entertainment
2024-10-19,Ulta Beauty,-268.9,Shopping
2024-10-19,Paramount+,-125.49,Entertainment
2024-10-19,Cruise Line,-1641.08,Travel
2024-10-20,AMC Theaters,-106.63,Entertainment
2024-10-22,Airbnb,-1839.88,Travel
2024-10-23,Olive Garden,-23.49,Dining
2024-10-23,KFC,-29.61,Dining
2024-10-27,Dunkin' Donuts,-45.18,Dining
2024-10-27,Target,-10.63,Shopping
2024-10-28,Local Restaurant,-51.28,Dining
2024-10-28,Taxi Service,-84.93,Transportation
2024-10-28,United Airlines,-838.71,Travel
2024-10-29,Old Navy,-92.31,Shopping
2024-10-30,Subway,-34.85,Dining
2024-10-30,Lowe's,-26.39,Shopping
2024-10-30,Expedia,-590.65,Travel
2024-10-31,McDonald's,-50.42,Dining
2024-10-31,Olive Garden,-36.3,Dining
2024-10-31,AutoZone,-41.73,Transportation
2024-11-01,Best Buy,-251.23,Shopping
2024-11-01,Apple Store,-252.21,Shopping
2024-11-01,Paramount+,-18.87,Entertainment
2024-11-01,Dish Network,-239.07,Utilities
2024-11-02,Target,-58.22,Shopping
2024-11-02,iCloud Storage,-46.08,Subscriptions
2024-11-04,Panera Bread,-9.72,Dining
2024-11-04,Chick-fil-A,-69.28,Dining
2024-11-05,Safeway,-46.64,Groceries
2024-11-06,Home Warranty,-1564.01,Housing
2024-11-08,Panera Bread,-46.42,Dining
2024-11-08,Delta Airlines,-1743.19,Travel
2024-11-13,Wegmans,-161.03,Groceries
2024-11-14,Airline Tickets,-101.87,Transportation
2024-11-14,Expedia,-121.69,Travel
2024-11-17,Regal Cinemas,-55.01,Entertainment
2024-11-17,Furniture Rental,-2392.25,Housing
2024-11-17,Vision Care,-159.58,Healthcare
2024-11-17,New York Times,-41.03,Subscriptions
2024-11-17,American Airlines,-204.11,Travel
2024-11-18,Domino's Pizza,-74.8,Dining
2024-11-18,Spectrum,-64.74,Utilities
2024-11-19,Michaels,-204.47,Shopping
2024-11-19,Pearson,-480.75,Education
2024-11-19,Hilton,-1329.49,Travel
2024-11-20,Southwest Airlines,-336.53,Travel
2024-11-21,AMC Theaters,-117.06,Entertainment
2024-11-22,Kayak,-1442.44,Travel
2024-11-26,H-E-B,-196.54,Groceries
2024-11-26,Dunkin' Donuts,-9.38,Dining
2024-11-26,McGraw-Hill,-611.91,Education
2024-11-27,Blue Cross,-158.81,Healthcare
2024-11-27,Tutoring Services,-884.77,Education
2024-11-28,Sprouts,-184.73,Groceries
2024-11-28,Panera Bread,-52.02,Dining
2024-11-28,Live Nation,-81.15,Entertainment
2024-11-28,Chegg,-157.52,Education
2024-11-29,Duke Energy,-53.58,Utilities
2024-11-30,Resort Fees,-728.07,Travel
2024-11-30,Hotels.com,-1062.6,Travel
2024-12-02,Resort Fees,-970.46,Travel
2024-12-03,Public Transit,-54.05,Transportation
2024-12-04,Chipotle,-57.96,Dining
2024-12-06,KFC,-8.63,Dining
2024-12-06,eBay,-237.15,Shopping
2024-12-07,Best Buy,-205.73,Shopping
2024-12-07,Cruise Line,-591.61,Travel
2024-12-08,Marriott,-1676.79,Travel
2024-12-08,Booking.com,-1147.31,Travel
2024-12-11,Burger King,-35.06,Dining
2024-12-11,YouTube Premium,-44.93,Entertainment
2024-12-11,Solar City,-225.9,Utilities
2024-12-11,Vacation Rental,-1208.29,Travel
2024-12-12,Kayak,-1712.67,Travel
2024-12-16,Travel Insurance,-1856.79,Travel
2024-12-17,In-N-Out Burger,-52.54,Dining
2024-12-17,Dropbox,-6.25,Subscriptions
2024-12-17,Hotels.com,-447.63,Travel
2024-12-18,Bed Bath & Beyond,-31.74,Shopping
2024-12-18,Disney+,-91.81,Entertainment
2024-12-19,McDonald's,-58.53,Dining
2024-12-19,AMC Theaters,-15.65,Entertainment
2024-12-20,Meijer,-96.16,Groceries
2024-12-23,Kroger,-176.35,Groceries
2024-12-23,Taco Bell,-68.67,Dining
2024-12-24,Starbucks,-74.25,Dining
2024-12-24,Taxi Service,-21.09,Transportation
2024-12-24,Pearson,-404.66,Education
2024-12-25,Best Buy,-217.49,Shopping
2024-12-25,Lyft,-118.46,Transportation
2024-12-27,Costco,-167.14,Groceries
2024-12-27,Panera Bread,-44.04,Dining
2024-12-27,KFC,-13.61,Dining
